City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,ust'-talovka,50.5493,81.85,286.43,58,100,3.03,KZ,1714862130
364,punta del este,-34.9667,-54.95,291.21,88,75,3.13,UY,1714861905
365,sarmiento,-45.5882,-69.07,279.27,55,41,5.76,AR,1714862130
366,bay harbor,30.1471,-85.6146,302.19,70,40,4.63,US,1714862130
367,codrington,-38.2667,141.9667,285.9,88,82,1.91,AU,1714862130
368,mozarlandia,-14.7447,-50.5706,299.75,44,11,2.93,BR,1714862131
369,rumoi,43.9344,141.6428,285.99,66,100,4.98,JP,1714862131
370,batticaloa,7.7102,81.6924,300.46,88,85,2.27,LK,1714862131
371,san patricio,28.017,-97.5169,302.12,68,51,7.3,US,1714862131
372,masumbwe,-3.6333,32.1833,292.94,80,97,0.84,TZ,1714862131
373,remire-montjoly,4.9167,-52.2667,300.17,94,40,2.57,GF,1714862131
374,huanggang,23.677,116.9996,295.09,92,100,1.04,CN,1714862131
375,nemuro,43.3236,145.575,278.22,83,100,3.51,JP,1714862131
376,khovd,48.0056,91.6419,284.27,28,67,2.46,MN,1714862131
377,kinablangan,7.6947,126.5503,299.13,83,27,1.5,PH,1714862131
378,guilin,25.2819,110.2864,291.21,93,70,1.02,CN,1714862131
379,port macquarie,-31.4333,152.9167,288.65,90,90,3.12,AU,1714862131
380,arraial do cabo,-22.9661,-42.0278,297.79,85,0,9.94,BR,1714862131
381,kurchatov,51.6601,35.6521,278.38,71,5,3.56,RU,1714862132
382,rocha,-34.4833,-54.3333,289.51,94,100,3.04,UY,1714862066
383,porto velho,-8.7619,-63.9039,302.18,79,40,1.03,BR,1714862093
384,nizhniy kuranakh,58.8353,125.4869,274.11,93,64,0.88,RU,1714862132
385,baise city,23.8997,106.6133,292.12,92,58,0.98,CN,1714862132
386,tabas,33.5959,56.9244,296.24,30,0,3.0,IR,1714862132
387,kiruna,67.8557,20.2251,272.66,80,100,2.06,SE,1714862132
388,mar del plata,-38.0023,-57.5575,289.87,82,0,3.09,AR,1714861840
389,waddan,29.1614,16.139,293.35,38,0,5.99,LY,1714862132
390,guerrero negro,27.9769,-114.0611,292.13,63,1,9.82,MX,1714862133
391,bedesa,8.9,40.7833,290.25,87,100,0.78,ET,1714862133
392,cabinda,-5.55,12.2,300.23,89,35,2.57,AO,1714862133
393,den burg,53.0542,4.7972,285.14,90,78,6.45,NL,1714862133
394,korla,41.7597,86.1469,291.46,18,13,2.04,CN,1714862133
395,lazaro cardenas,17.9583,-102.2,300.83,64,6,5.21,MX,1714862133
396,templeton,35.5497,-120.706,287.25,91,100,6.69,US,1714862044
397,luau,-10.7073,22.2247,289.96,57,100,1.78,AO,1714862133
398,laojunmiao,39.8333,97.7333,284.35,20,57,2.46,CN,1714862133
399,tortoli,39.9256,9.6572,289.34,67,0,4.63,IT,1714862133
400,kapuskasing,49.4169,-82.4331,293.2,34,75,2.06,CA,1714861922
401,eyl,7.9803,49.8164,302.04,81,64,4.41,SO,1714862133
402,harstad,68.799,16.5293,276.38,95,93,5.36,NO,1714862133
403,rampur hat,24.1667,87.7833,298.54,72,42,3.31,IN,1714862133
404,kalianget,-7.05,113.9333,299.31,83,12,1.93,ID,1714862134
405,thohoyandou,-22.9456,30.485,288.96,66,0,1.24,ZA,1714862134
406,les trois-ilets,14.539,-61.0361,302.1,74,20,4.63,MQ,1714861924
407,idrinskoye,54.3708,92.1358,284.24,89,100,1.96,RU,1714862134
408,villa hernandarias,-31.231,-59.985,291.07,93,100,2.67,AR,1714862134
409,puerto leguizamo,-0.1934,-74.7819,298.23,97,85,0.32,CO,1714862134
410,arteche,12.2645,125.4048,300.61,74,82,1.79,PH,1714862134
411,posse,-14.0931,-46.3694,296.79,48,13,2.62,BR,1714862134
412,saint augustine beach,29.8505,-81.2654,300.97,69,0,5.14,US,1714862134
413,tura,25.5198,90.2201,295.05,76,93,2.46,IN,1714862001
414,westport,41.1415,-73.3579,288.9,67,0,4.12,US,1714862134
415,maumere,-8.6199,122.2111,299.28,84,100,2.56,ID,1714862134
416,panaba,21.2833,-88.2667,307.82,35,15,7.32,MX,1714862134
417,umuahia,5.5263,7.4896,298.44,88,50,2.13,NG,1714862134
418,feijo,-8.1642,-70.3536,298.45,96,84,0.21,BR,1714862135
419,new plymouth,-39.0667,174.0833,289.71,63,4,2.33,NZ,1714862135
420,karratha,-20.7377,116.8463,295.18,28,0,4.02,AU,1714862135
421,palora,-1.7,-77.9333,297.21,95,46,0.11,EC,1714862135
422,san jose de jachal,-30.2406,-68.7469,294.42,11,0,4.6,AR,1714862003
423,howard springs,-12.497,131.047,299.75,84,38,4.29,AU,1714862135
424,magistral'nyy,56.1725,107.4458,280.02,76,93,1.07,RU,1714862135
425,gadzhiyevo,69.2551,33.3362,269.12,93,100,4.86,RU,1714861998
426,kingston,17.997,-76.7936,303.68,70,20,9.26,JM,1714861729
427,sake,-1.5736,29.045,290.56,98,100,0.68,CD,1714862135
428,vuktyl,63.8567,57.3094,265.43,93,77,1.34,RU,1714862000
429,vera,-29.4593,-60.2126,290.95,94,100,2.36,AR,1714862135
430,thinadhoo,0.5333,72.9333,302.15,80,100,5.24,MV,1714862135
431,ouadda,8.0777,22.4007,295.84,21,19,2.54,CF,1714862135
432,canacona,14.9959,74.0506,297.67,85,25,1.84,IN,1714862136
433,kaohsiung,22.6163,120.3133,300.39,86,40,3.09,TW,1714862087
434,kangaba,11.9333,-8.4167,307.01,17,27,1.71,ML,1714861885
435,kostanay,53.1667,63.5833,271.31,86,0,4.0,KZ,1714861896
436,road town,18.4167,-64.6167,303.2,78,20,2.57,VG,1714862136
437,leninskoye,41.7589,69.3864,287.12,96,100,3.6,KZ,1714862136
438,diamantino,-14.4086,-56.4461,300.59,59,94,2.5,BR,1714862136
439,palmer,42.1584,-72.3287,291.16,52,100,5.66,US,1714862136
440,broome,42.2506,-75.833,289.93,66,100,5.66,US,1714862136
441,ad dabbah,18.05,30.95,300.9,8,0,5.23,SD,1714862136
442,dalhousie,32.5333,75.9833,286.26,36,0,5.08,IN,1714862136
443,krong kep,10.4833,104.3167,299.13,72,100,2.72,KH,1714862137
444,lerwick,60.1545,-1.1494,282.15,98,100,6.93,GB,1714862137
445,jwaneng,-24.6004,24.7303,288.38,41,0,3.25,BW,1714862137
446,gallup,35.5281,-108.7426,295.06,14,20,6.17,US,1714862137
447,impfondo,1.6381,18.0667,295.9,81,61,1.36,CG,1714862080
448,lijiang,26.8688,100.2207,282.0,72,100,1.58,CN,1714862137
449,nushki,29.5542,66.0215,297.17,39,3,5.22,PK,1714862137
450,pisco,-13.7,-76.2167,294.18,83,0,3.6,PE,1714862046
451,berdigestyakh,62.0989,126.6992,273.78,99,77,1.42,RU,1714861998
452,mana,5.6592,-53.7767,299.62,90,99,5.08,GF,1714862137
453,holualoa,19.6228,-155.9522,299.06,70,75,5.66,US,1714862137
454,faya-largeau,17.9257,19.1043,305.71,14,0,4.44,TD,1714862137
455,frenda,35.0654,1.0495,287.58,36,27,1.95,DZ,1714862138
456,goondiwindi,-28.55,150.3167,291.47,78,42,2.59,AU,1714862138
457,agboville,5.928,-4.2132,299.42,93,80,1.7,CI,1714862138
458,saudarkrokur,65.7461,-19.6394,277.29,90,76,1.1,IS,1714862138
459,miquelon,47.0975,-56.3814,279.15,75,54,2.78,PM,1714862138
460,ivdel',60.6911,60.4206,269.92,88,31,2.24,RU,1714862138
461,myeik,12.4333,98.6,301.54,78,100,2.96,MM,1714862138
462,christchurch,-43.5333,172.6333,288.38,79,100,1.03,NZ,1714862120
463,salinopolis,-0.6136,-47.3561,299.91,87,98,4.39,BR,1714862138
464,grand baie,-20.0182,57.5802,296.41,91,11,8.11,MU,1714862138
465,khasab,26.1799,56.2477,300.28,55,0,0.89,OM,1714862138
466,chinde,26.8418,88.0763,290.46,38,0,2.8,NP,1714862139
467,gisborne,-38.6533,178.0042,287.95,55,60,1.12,NZ,1714862139
468,kotido,2.9806,34.1331,291.29,94,99,0.86,UG,1714862139
469,camacupa,-12.0167,17.4833,287.63,64,2,1.72,AO,1714862139
470,sao gabriel da cachoeira,-0.1303,-67.0892,298.09,95,94,0.91,BR,1714862139
471,selfoss,63.9331,-20.9971,277.62,69,6,2.94,IS,1714862139
472,namsos,64.4662,11.4957,279.18,81,0,0.0,NO,1714862139
473,torbat-e heydariyeh,35.274,59.2195,288.41,42,2,1.05,IR,1714862139
474,zhangjiajie,29.1294,110.4783,289.46,92,96,0.89,CN,1714862139
475,burang,30.25,81.1667,270.49,86,73,1.25,CN,1714862139
476,lavras,-21.2453,-44.9997,292.9,53,1,2.14,BR,1714861883
477,ilebo,-4.3167,20.5833,296.05,62,100,1.04,CD,1714862139
478,ergani,38.2653,39.7621,282.6,89,20,1.77,TR,1714862139
479,cervantes,-39.05,-67.3833,286.53,30,0,7.66,AR,1714862140
480,dampit,-8.2116,112.7493,293.53,97,70,1.34,ID,1714862140
481,thabazimbi,-24.5917,27.4116,289.59,38,0,1.43,ZA,1714862140
482,todos santos,23.45,-110.2167,304.99,81,63,3.13,MX,1714862140
483,horta,38.5333,-28.6333,290.95,92,40,5.14,PT,1714862140
484,crucecita,-28.95,-58.9833,290.92,96,100,2.02,AR,1714862140
485,leo,11.1,-2.1,307.03,33,94,1.56,BF,1714862140
486,robore,-18.3333,-59.75,301.55,44,85,1.87,BO,1714862140
487,siwa oasis,29.2041,25.5195,296.0,26,54,6.06,EG,1714862140
488,hilo,19.7297,-155.09,298.31,92,100,3.09,US,1714862113
489,odense,55.3959,10.3883,285.83,82,99,1.12,DK,1714862140
490,galesong,-5.3166,119.3661,298.16,85,87,1.07,ID,1714862140
491,kattivakkam,13.2167,80.3167,304.32,81,3,7.91,IN,1714862141
492,mahina,-17.5065,-149.489,303.02,70,40,3.09,PF,1714862001
493,tajerouine,35.8917,8.5528,288.05,48,2,1.68,TN,1714862141
494,khash,28.2211,61.2158,292.68,61,4,5.14,IR,1714862141
495,cadale,2.7603,46.3222,301.52,78,100,4.76,SO,1714862141
496,kavaratti,10.5669,72.642,302.63,69,59,3.69,IN,1714862141
497,puerto baquerizo moreno,-0.9,-89.6,298.7,83,75,3.09,EC,1714862141
498,saint-joseph,-21.3667,55.6167,295.36,80,82,6.7,RE,1714862141
499,tan an,10.5333,106.4167,302.64,79,97,1.07,VN,1714862141
500,nyagan,62.1406,65.3936,268.99,95,100,6.35,RU,1714862141
501,thames,-37.1333,175.5333,290.58,53,5,1.12,NZ,1714862141
502,port augusta,-32.5,137.7667,288.73,61,2,2.43,AU,1714862141
503,shelui,-4.3667,34.2,292.71,81,100,1.8,TZ,1714862141
504,quatre cocos,-20.2078,57.7625,296.21,75,62,8.04,MU,1714862141
505,karystos,38.0133,24.4161,289.26,77,61,5.47,GR,1714862142
506,vila franca do campo,37.7167,-25.4333,291.42,99,73,3.89,PT,1714862142
507,nadi,-17.8,177.4167,303.15,66,75,4.63,FJ,1714861879
508,suva,-18.1416,178.4415,300.86,83,75,4.63,FJ,1714862142
509,ashburton,-37.8626,145.0794,286.4,88,81,1.06,AU,1714862142
510,kuzhener,56.8111,48.9128,271.25,69,22,2.68,RU,1714862142
511,malvan,16.0667,73.4667,299.27,86,2,3.83,IN,1714862142
512,puerto deseado,-47.7503,-65.8938,279.09,65,91,7.38,AR,1714861881
513,omachi,36.5,137.8667,290.25,50,63,1.29,JP,1714862142
514,ola,59.5833,151.2833,273.23,87,88,1.67,RU,1714862142
515,narrabri,-30.3167,149.7833,290.01,80,30,1.12,AU,1714862142
516,iskushuban,10.2837,50.23,301.07,72,70,2.94,SO,1714862143
517,serhetabat,35.2799,62.3438,289.35,81,38,1.31,TM,1714862143
518,sarangani,5.4033,125.4636,301.41,74,98,6.35,PH,1714862143
519,oltinko'l,40.8011,72.1634,292.51,52,68,2.02,UZ,1714862143
520,soio,-6.1349,12.3689,299.51,85,42,4.05,AO,1714862143
521,dangriga,16.9692,-88.2321,301.38,76,27,4.89,BZ,1714862143
522,naze,28.3667,129.4833,295.66,84,100,7.12,JP,1714862143
523,el gouna,27.3942,33.6782,300.2,27,4,6.44,EG,1714862143
524,matadi,-5.8167,13.45,299.45,82,79,1.37,CD,1714862143
525,catabola,-12.15,17.2833,287.5,62,2,1.66,AO,1714862143
526,fale old settlement,-9.3852,-171.2468,302.14,75,98,2.12,TK,1714862006
527,nikolayevsk-on-amure,53.1406,140.73,278.83,52,83,0.89,RU,1714862121
528,hengshui,37.7322,115.7011,288.24,74,100,2.04,CN,1714862143
529,saint-pierre,-21.3393,55.4781,295.97,73,100,6.17,RE,1714862143
530,andorra,42.5,1.5,285.49,93,100,0.93,AD,1714862143
531,kilindoni,-7.9139,39.6668,297.55,89,100,4.79,TZ,1714862144
532,alpena,45.0617,-83.4327,291.33,98,40,5.14,US,1714862144
533,serdar,38.9764,56.2757,287.61,79,0,1.94,TM,1714862144
534,leh,34.1667,77.5833,269.3,85,71,1.92,IN,1714862144
535,kenora,49.8167,-94.4337,283.69,53,75,4.12,CA,1714862144
536,caucete,-31.6518,-68.2811,291.83,26,0,3.28,AR,1714862144
537,santa cruz del sur,20.7147,-77.9956,300.77,70,79,5.75,CU,1714862144
538,freetown,8.484,-13.2299,300.99,78,40,4.63,SL,1714862144
539,valparaiso,-33.0393,-71.6273,290.28,67,0,3.09,CL,1714862144
540,arkalyk,50.2486,66.9114,278.37,66,100,3.07,KZ,1714862144
541,cidade velha,14.9167,-23.6167,297.41,73,20,5.14,CV,1714862144
542,igrim,63.1906,64.4162,266.01,85,22,5.76,RU,1714861940
543,thal,35.4791,72.2439,277.18,78,40,3.53,PK,1714862144
544,mount gambier,-37.8333,140.7667,285.6,86,96,1.26,AU,1714862144
545,ione,38.3527,-120.9327,283.3,100,100,1.54,US,1714862097
546,xiahu,26.6106,119.9483,292.39,96,90,3.41,CN,1714862145
547,resen,41.0889,21.0122,281.43,84,12,1.93,MK,1714862145
548,baharly,38.4362,57.4316,289.49,68,6,3.13,TM,1714862145
549,orizona,-17.0314,-48.2958,293.05,59,0,1.95,BR,1714862145
550,tan-tan,28.438,-11.1032,289.16,90,0,4.58,MA,1714862145
551,yinchuan,38.4681,106.2731,286.82,57,0,2.06,CN,1714862020
552,ciudad lazaro cardenas,17.9583,-102.2,300.83,64,6,5.21,MX,1714862133
553,mashhad,36.297,59.6062,287.23,77,0,4.12,IR,1714861991
554,vorkuta,67.5,64.0,257.65,98,99,2.24,RU,1714862145
555,caleta de carquin,-11.0925,-77.6267,293.39,86,72,3.36,PE,1714862145
556,konjic,43.6519,17.9614,284.64,90,27,1.39,BA,1714862145
557,turpan,42.9333,89.1667,297.18,12,84,2.12,CN,1714862146
558,komotini,41.1228,25.3964,288.74,75,65,0.45,GR,1714862146
559,mermoz boabab,14.7065,-17.4758,297.46,94,0,5.14,SN,1714862001
560,plastun,44.7561,136.2939,281.01,67,100,1.86,RU,1714862146
561,bulgan,48.8125,103.5347,281.4,61,16,2.31,MN,1714862146
562,novyy urgal,51.0736,132.5642,277.48,93,100,3.95,RU,1714861937
563,taroa,8.7058,171.2275,300.81,78,79,9.02,MH,1714862146
